times,norm_overlaps,real_overlaps,imag_overlaps
0,0.006755784700321872,-0.01555023179673281,0.08070920016571687
1,0.014226484042610997,-0.11927435529127542,0.0003349812854437904
2,0.023806590410714406,-0.05325830249884549,-0.14481071654285768
3,0.03317968033561085,0.1345150820159385,-0.12282252662218028
4,0.04158520238997685,0.18383780425722937,0.08825454161604077
5,0.05001400451787037,-0.017780982914588753,0.22293012619307753
6,0.060246205021977854,-0.23585694543702818,0.06795370711810038
7,0.07352130922714807,-0.16338799090320547,-0.21639240664996107
8,0.08976270764711747,0.15487290339402038,-0.25647044945066066
9,0.10779923299586103,0.32469980824376476,0.04867512221169467
10,0.12635282615480156,0.08887913571232449,0.34417048884213153
11,0.1450993975792025,-0.30218295425516284,0.23191563064361287
12,0.16506329760197785,-0.35317111117240335,-0.20083192932207705
13,0.18799920840714318,0.05138947680499876,-0.43053261209907395
14,0.21509509785816927,0.44529938154573473,-0.12962854104384364
15,0.24590626374159338,0.31679662146905935,0.3815051301979869
16,0.27841175632667353,-0.23435798588967366,0.47274527049607706
17,0.3103052160110171,-0.5566492624677486,-0.021137989618899518
18,0.34059468695922307,-0.21915508612520718,-0.5408934601052929
19,0.3701952165276986,0.4212396036667563,-0.43903577625333984
20,0.40094035120884686,0.5958945394365339,0.2141262456556131
21,0.4337812232210392,0.04982402983255061,0.6567334232946305
22,0.4676926681072727,-0.600378561393597,0.3274725196504702
23,0.500226383514814,-0.5652112868093003,-0.4251618336330165
24,0.5292316491210631,0.15687544626791922,-0.7103673299633819
25,0.5543012542589817,0.7283317262341262,-0.15438312997150772
26,0.5768427950206664,0.44889816544460165,0.6126444581330491
27,0.5989141057582216,-0.3829124221367386,0.6725267152549389
28,0.6218980039462203,-0.7848085415327268,-0.07728879015416464
29,0.6459634063714299,-0.2536660363683201,-0.7626381503469493
30,0.6704138213789744,0.6041402398129289,-0.5526557626748781
31,0.6943871158808654,0.7644066358518216,0.33176740488867507
32,0.7174096156961464,0.00940350841576422,0.8469481623603778
33,0.7396675285600359,-0.7812170698980545,0.35967682474679147
34,0.7619855580879404,-0.6566902362660207,-0.5751030270141327
35,0.7853893338335431,0.26104290395656743,-0.8469037348645154
36,0.8102347776463087,0.8933768225852274,-0.1100573964521771
37,0.835377426682595,0.47506690122297046,0.7808257590813711
38,0.85819395538412,-0.521049800519545,0.7659641380395446
39,0.8758099703789541,-0.9226094014109949,-0.15684980971298587
40,0.886800673805462,-0.24306576475077374,-0.9097910242531433
41,0.8919648938787563,0.7286392339703751,-0.6008741636963777
42,0.8933954666836679,0.8494029526553659,0.4146204176159371
43,0.8925851004555309,-0.02637121952163838,0.9443990995529763
44,0.8892745189961396,-0.8692749648009095,0.36556197089757186
45,0.8821215773297865,-0.6891521691702746,-0.6381150876273745
46,0.8705614762909168,0.29572358118287995,-0.8849344833507673
47,0.8560871646269993,0.9206822970818126,-0.09182196070198162
