times,norm_overlaps,real_overlaps,imag_overlaps
0,0.006133303228396141,-0.00944898229643273,0.07774329528620356
1,0.011785407711567565,-0.10822936570334976,0.008474202677428972
2,0.018692418431114674,-0.055657047851241384,-0.12487878705208223
3,0.02538066808270948,0.11200315529174815,-0.11329590145897614
4,0.03204316366426857,0.1640143779656026,0.07171086029901626
5,0.03982402159789668,-0.009468553446765433,0.19933481405294567
6,0.04935191019538651,-0.21038461223233648,0.07134581369103535
7,0.06013569370045076,-0.16075138324746388,-0.1851882460753861
8,0.07137427876915092,0.11888990698356237,-0.23924771427662755
9,0.08314270797950717,0.2876917535029428,0.019394920621367995
10,0.09653954924748792,0.09915142050269904,0.2944631472014535
11,0.11259403619030924,-0.25217011041026294,0.2213690845759295
12,0.1311610243390978,-0.32667579427047266,-0.15634561003384018
13,0.15107796507689997,0.013476988256715023,-0.38845377571138157
14,0.17145847783990537,0.38448555772849363,-0.1537183584940801
15,0.19269891230381742,0.3134363255918255,0.3073378956512076
16,0.21603566541504873,-0.1639087996136707,0.43493628363733267
17,0.2420661529544133,-0.4911721855744475,0.02856636260418583
18,0.26982582607345634,-0.24072504632570046,-0.4603012906183793
19,0.29747762467312183,0.33487040982762134,-0.43051066571573204
20,0.32394886084967245,0.5538899709257289,0.1309761846961792
21,0.3497897403185417,0.11491230121612085,0.5801593775401352
22,0.3763080056155419,-0.4983946812252068,0.35764612026690074
23,0.40386846263890536,-0.5513618008095581,-0.31601997918952296
24,0.43118197481026166,0.05933226031600688,-0.6539584525763508
25,0.45640813104851724,0.6367872308872905,-0.22563278491259603
26,0.4789768095521105,0.4819478955037791,0.49669209332501857
27,0.5002259826281255,-0.25792650389344557,0.6585589580420494
28,0.5221484109482973,-0.7216291787746728,0.037413089812104866
29,0.5455153567629636,-0.3388302502098252,-0.6562845558945531
30,0.5693216283874434,0.4676895850599598,-0.5921047883727052
31,0.5921301471356942,0.7469937336836466,0.18474444233334716
