marked_states,fidelities
1,0.9490282902130559
2,0.9490282902130619
3,0.9490282902130556
4,0.9490282902130557
5,0.9490282902130537
6,0.94902829021306
7,0.9490282902130593
8,0.9490282902130593
9,0.9490282902130613
10,0.9490282902130586
11,0.9490282902130626
12,0.9490282902130609
13,0.9490282902130593
14,0.9490282902130608
15,0.9490282902130545
16,0.9490282902130562
17,0.9490282902130581
18,0.9490282902130562
19,0.9490282902130571
20,0.9490282902130608
21,0.949028290213056
22,0.9490282902130552
23,0.9490282902130582
24,0.9490282902130575
25,0.9490282902130538
26,0.9490282902130593
27,0.949028290213055
28,0.9490282902130556
29,0.9490282902130595
30,0.9490282902130562
31,0.9490282902130577
32,0.9490282902130573
33,0.9490282902130609
34,0.9490282902130558
35,0.9490282902130582
36,0.9490282902130575
37,0.9490282902130539
38,0.9490282902130575
39,0.9490282902130568
40,0.949028290213056
41,0.9490282902130585
42,0.9490282902130557
43,0.9490282902130589
44,0.949028290213057
45,0.9490282902130553
46,0.9490282902130522
47,0.949028290213056
48,0.9490282902130593
49,0.9490282902130566
50,0.9490282902130569
51,0.9490282902130567
52,0.9490282902130567
53,0.9490282902130556
54,0.9490282902130596
55,0.949028290213054
56,0.9490282902130553
57,0.9490282902130559
58,0.9490282902130571
59,0.9490282902130568
60,0.94902829021306
61,0.9490282902130596
62,0.9490282902130542
63,0.9490282902130569
64,0.9490282902130605
65,0.9490282902130579
66,0.9490282902130581
67,0.9490282902130546
68,0.9490282902130578
69,0.9490282902130551
70,0.949028290213058
71,0.9490282902130607
72,0.9490282902130567
73,0.9490282902130572
74,0.9490282902130598
75,0.9490282902130562
76,0.9490282902130581
77,0.9490282902130539
78,0.9490282902130573
79,0.9490282902130563
80,0.9490282902130538
81,0.9490282902130547
82,0.9490282902130569
83,0.9490282902130576
84,0.9490282902130568
85,0.9490282902130571
86,0.9490282902130599
87,0.9490282902130569
88,0.9490282902130596
89,0.9490282902130578
90,0.9490282902130576
91,0.9490282902130589
92,0.9490282902130569
93,0.949028290213057
94,0.9490282902130556
95,0.949028290213054
96,0.9490282902130569
97,0.949028290213057
98,0.9490282902130598
99,0.9490282902130571
100,0.9490282902130582
101,0.9490282902130572
102,0.9490282902130593
103,0.9490282902130576
104,0.9490282902130562
105,0.9490282902130549
106,0.9490282902130567
107,0.9490282902130533
108,0.949028290213056
109,0.9490282902130558
110,0.9490282902130585
111,0.9490282902130525
112,0.9490282902130582
113,0.9490282902130535
114,0.949028290213056
115,0.9490282902130553
116,0.949028290213056
117,0.9490282902130578
118,0.9490282902130565
119,0.9490282902130589
120,0.9490282902130569
121,0.9490282902130588
122,0.9490282902130549
123,0.9490282902130576
124,0.9490282902130575
125,0.9490282902130542
126,0.9490282902130593
127,0.9490282902130527
128,0.9490282902130598
129,0.949028290213059
130,0.9490282902130576
131,0.9490282902130587
132,0.9490282902130548
133,0.9490282902130582
134,0.94902829021306
135,0.9490282902130592
136,0.9490282902130587
137,0.9490282902130585
138,0.9490282902130602
139,0.9490282902130577
140,0.9490282902130586
141,0.949028290213058
142,0.9490282902130548
143,0.9490282902130578
144,0.949028290213059
145,0.9490282902130585
146,0.9490282902130601
147,0.9490282902130553
148,0.9490282902130558
149,0.9490282902130607
150,0.9490282902130596
151,0.9490282902130546
152,0.9490282902130571
153,0.9490282902130562
154,0.949028290213053
155,0.9490282902130556
156,0.9490282902130552
157,0.9490282902130608
158,0.9490282902130578
159,0.9490282902130545
160,0.9490282902130577
161,0.9490282902130602
162,0.9490282902130581
163,0.9490282902130612
164,0.9490282902130541
165,0.9490282902130571
166,0.9490282902130559
167,0.9490282902130548
168,0.9490282902130567
169,0.949028290213053
170,0.9490282902130542
171,0.9490282902130556
172,0.9490282902130558
173,0.9490282902130593
174,0.9490282902130601
175,0.9490282902130555
176,0.9490282902130553
177,0.9490282902130556
178,0.9490282902130527
179,0.9490282902130562
180,0.9490282902130558
181,0.949028290213056
182,0.9490282902130561
183,0.9490282902130589
184,0.9490282902130593
185,0.9490282902130583
186,0.9490282902130558
187,0.9490282902130549
188,0.9490282902130567
189,0.9490282902130562
190,0.949028290213059
191,0.9490282902130629
192,0.9490282902130571
193,0.9490282902130542
194,0.9490282902130621
195,0.9490282902130581
196,0.94902829021306
197,0.9490282902130613
198,0.949028290213058
199,0.9490282902130573
200,0.9490282902130568
201,0.9490282902130578
202,0.9490282902130589
203,0.949028290213056
204,0.9490282902130562
205,0.9490282902130578
206,0.9490282902130552
207,0.9490282902130563
208,0.9490282902130565
209,0.949028290213058
210,0.9490282902130596
211,0.9490282902130541
212,0.949028290213054
213,0.9490282902130502
214,0.9490282902130571
215,0.9490282902130529
216,0.9490282902130616
217,0.9490282902130569
218,0.9490282902130591
219,0.9490282902130536
220,0.9490282902130533
221,0.9490282902130562
222,0.9490282902130582
223,0.949028290213055
224,0.9490282902130596
225,0.9490282902130561
226,0.9490282902130629
227,0.9490282902130582
228,0.9490282902130535
229,0.9490282902130571
230,0.9490282902130587
231,0.949028290213054
232,0.9490282902130568
233,0.9490282902130547
234,0.9490282902130616
235,0.9490282902130498
236,0.9490282902130563
237,0.9490282902130576
238,0.9490282902130533
239,0.9490282902130593
240,0.9490282902130558
241,0.9490282902130549
242,0.9490282902130609
243,0.9490282902130559
244,0.9490282902130553
245,0.9490282902130516
246,0.9490282902130551
247,0.9490282902130561
248,0.9490282902130556
249,0.9490282902130528
250,0.9490282902130535
251,0.94902829021305
252,0.9490282902130549
253,0.9490282902130556
254,0.949028290213057
255,0.949028290213052
256,0.9490282902130571
