marked_states,fidelities
142,0.8434529495494546
143,0.8440569604243275
144,0.8447016805252879
145,0.8453865212805522
146,0.8461108272583494
147,0.8468738711328614
148,0.8476748484366329
149,0.8485128721187928
150,0.8493869669306154
151,0.8502960636613615
152,0.8512389932489466
153,0.8522144807919804
154,0.8532211394914857
155,0.8542574645525766
156,0.8553218270783545
157,0.8564124679906452
158,0.857527492013979
159,0.8586648617619694
160,0.8598223919674435
161,0.8609977439000851
162,0.8621884200180869
163,0.8633917589029296
164,0.8646049305290904
165,0.8658249319233561
166,0.8670485832713696
167,0.8682725245319494
168,0.8694932126226944
169,0.8707069192436067
170,0.8719097294083866
171,0.8730975407562535
172,0.8742660637202325
173,0.8754108226307118
174,0.8765271578363871
175,0.8776102289270736
176,0.8786550191460543
177,0.8796563410815755
178,0.8806088437298507
179,0.8815070210231839
180,0.8823452219187837
181,0.8831176621443024
182,0.8838184376965695
183,0.8844415401895062
184,0.8849808741456207
185,0.8854302763230706
186,0.8857835371664287
187,0.8860344244640619
188,0.8861767092879076
189,0.8862041942823754
190,0.8861107443575407
191,0.8858903198279011
192,0.8855370120199535
193,0.8850450813514852
194,0.8844089978594757
195,0.8836234841238106
196,0.8826835604978833
197,0.8815845925151371
198,0.8803223402908528
199,0.8788930096807638
200,0.8772933048903386
201,0.8755204821502284
202,0.873572403982476
203,0.8714475934772815
204,0.8691452878789903
205,0.8666654906413579
206,0.8640090209527089
207,0.861177559549627
208,0.8581736894304839
209,0.8550009298437785
210,0.8516637616591823
211,0.8481676419271565
212,0.8445190050932315
213,0.8407252479535003
214,0.8367946950148657
215,0.8327365404572473
216,0.8285607623845735
217,0.8242780044998204
218,0.8198994197533942
219,0.8154364699047123
220,0.8109006743243206
221,0.8063033007789588
222,0.8016549904320307
223,0.796965308927291
224,0.7922422153079114
225,0.7874914408038695
226,0.78271577041278
227,0.7779142220016954
228,0.773081120797219
229,0.7682050721973935
230,0.7632678436538879
231,0.7582431780565466
232,0.7530955781277061
233,0.7477791258179968
234,0.7422364352118157
235,0.7363978852613375
236,0.7301813435738688
237,0.7234926783323161
238,0.716227464856635
239,0.7082744247484525
240,0.6995212769490448
241,0.6898637960499722
242,0.6792188801356056
243,0.6675421487832833
244,0.6548496602469168
245,0.6412410673657698
246,0.6269167012961117
247,0.6121717472810881
248,0.5973345898962712
249,0.5825938798455329
250,0.5676448942359832
251,0.5511494325420736
252,0.5303638118570921
253,0.5023361732153073
254,0.4685482376853228
255,0.43125921039011667
256,0.3608623495375839
