dimensions,start_gammaNs,end_gammaNs,optimum_gammaNs
64,0.1,20,3.0
81,0.1,20,3.4
100,0.1,20,3.6999999999999997
121,0.1,20,3.9999999999999996
144,0.1,20,4.3999999999999995
169,0.1,20,4.699999999999999
196,0.1,20,4.999999999999999
225,0.1,20,5.3999999999999995
256,0.1,20,5.699999999999999
289,0.1,20,5.999999999999999
324,0.1,20,6.3999999999999995
361,0.1,20,6.699999999999999
400,0.1,20,6.999999999999999
