times,norm_overlaps,real_overlaps,imag_overlaps
0,0.007864376839666449,-0.02795459989483397,0.08416006882355906
1,0.019309381301895395,-0.13690591414295009,-0.02379394827637011
2,0.037270044622391425,-0.028683887101838376,-0.1909117053591016
3,0.060883809127564,0.2132244593335026,-0.12417382602424512
4,0.0897865315319599,0.24001047283316077,0.17939204124587715
5,0.12394611476554897,-0.07941219212221733,0.34298661563958005
6,0.16320203552363266,-0.3962704927388292,0.0785603723779247
7,0.20700862107830736,-0.2664063552116127,-0.36883095718929476
8,0.2545903089022683,0.24671473480788525,-0.4401387832615335
9,0.30526025726544087,0.5510078471746345,0.04062769520186395
10,0.3585242344839524,0.2141611991776276,0.5591593826904391
11,0.41388318187405293,-0.4449941844437405,0.4646109745639928
12,0.4705934237177464,-0.6509815875996404,-0.21637096922646082
13,0.5276608651637731,-0.08956898651942476,-0.7208593911559009
14,0.5840553344696291,0.6436780867739593,-0.4119876880158489
15,0.6388912504304038,0.6794127889184591,0.421057612072796
16,0.6913933400941438,-0.08914664736981895,0.8267080593273933
17,0.7407349522039847,-0.8111992429738836,0.28755997705275815
18,0.7859762424053123,-0.6293766992419977,-0.6243886713070316
19,0.8261943493597201,0.29647657195371696,-0.8592415211349441
20,0.8606691328669773,0.9213633746205081,-0.10843737720401792
21,0.8889362662990976,0.5061044989413721,0.7954838165861078
22,0.910686092390538,-0.5026288755145223,0.8112029991867293
23,0.9256589776381483,-0.9567794853649517,-0.10115331938659473
24,0.9336674196132997,-0.3257896175640675,-0.9096859593842033
25,0.9347047384923881,0.6784943061262595,-0.6887308727265199
26,0.9289920478250794,0.9120669379337963,0.311650362671292
27,0.9168900761308864,0.11374040892038266,0.9507645321053528
28,0.8987584241475292,-0.7996106627732716,0.5092948184763109
29,0.8748957907737607,-0.7945834995922743,-0.49349047908693733
30,0.8455926939428906,0.09909890668157861,-0.9142057211795419
31,0.8112051701262265,0.8491884148395206,-0.3001403109023658
32,0.772155519752362,0.6226124020087066,0.6200881522955511
33,0.7288719231773391,-0.28119779303811765,0.806101559586527
34,0.6817574185503132,-0.8204966537213007,0.09242651017138556
35,0.6312419099985054,-0.4220545280351211,-0.6731358595139294
36,0.5778735214775746,0.40572533932245025,-0.6428533818136584
37,0.5223656348032318,0.7179280582628368,0.08333629438716722
38,0.4655706023441147,0.2219040429062482,0.6452357693788966
39,0.4084247202200338,-0.4556645543497268,0.4481010311629495
40,0.351916018016449,-0.5573610669741433,-0.20313704496692253
41,0.29707215088589484,-0.050372744156453424,-0.5427105467300625
42,0.24492689715574747,0.4266337850910567,-0.25081967740714745
43,0.19644723420566523,0.36462919727276744,0.25197774247318455
44,0.15245350962763218,-0.06835449287592293,0.38442316908754026
45,0.1135788330784996,-0.32699656962578066,0.08156026318907741
46,0.08027841596875546,-0.1720091696951282,-0.22514719964847008
47,0.05286229397966924,0.11638131034073586,-0.19828687445981533
48,0.03152649570304719,0.17468130338894358,0.03182668612009493
49,0.01638434544847571,0.011733278373532172,0.12746244790951142
50,0.00750890714280078,-0.0853587350485433,0.014926268579700879
51,0.00497760643810482,0.006259162053018681,-0.07027395910647749
52,0.00889161100317247,0.09044586066264959,0.026667532547370115
53,0.019354052726009503,-0.020766322280789888,0.13756021439696825
54,0.03642021752442183,-0.18877242429441993,0.028021230351812303
55,0.060044713246811834,-0.12005652001578904,-0.21361447808730166
56,0.09003586871569039,0.18423941780632888,-0.2368368755960004
57,0.12601311398136048,0.344378619619277,0.08611898937215759
58,0.16737297690432484,0.07419759123996357,0.40232784437385405
59,0.21328976667122157,-0.3766504184916888,0.2672531177016599
60,0.26277353625291394,-0.4463299016504335,-0.2521173440000277
61,0.314773124384486,0.04017527709289962,-0.5596061753545923
62,0.3682799248180655,0.5652099252090544,-0.22094720017063027
63,0.42239370445009206,0.47427172948159924,0.44436475002482456
64,0.4763475287400508,-0.2086421915819323,0.6578875015015402
65,0.529512775523998,-0.7206798527335913,0.10066441967193418
66,0.5813931172707402,-0.42083469586472766,-0.6358390331107255
67,0.6315912573750326,0.408768683564319,-0.6815419434723928
68,0.6797342687457807,0.8208004858257865,0.0775940153229205
69,0.7253779004663694,0.2936803767594796,0.7994559004552906
70,0.7679391828402393,-0.6112642083020771,0.6279293355856805
71,0.8066945422890771,-0.8512810033748415,-0.28638295267386343
72,0.8408375582858276,-0.11304218486497654,-0.9099774847361775
73,0.8695599312510984,0.7838853311589701,-0.5050581341240731
74,0.8921265680386645,0.8056682438665083,0.4929759110379746
75,0.9079412034293926,-0.09453104469192397,0.9481587868172957
76,0.916606466382194,-0.8991506999986352,0.32883808336954884
77,0.9179652881103659,-0.6877391092780997,-0.6670683665710224
78,0.9120982589613778,0.30059380149658643,-0.9064996555229398
79,0.8992692446985665,0.9403483028013531,-0.12253291034322701
80,0.8798466091370845,0.5133436412914973,0.7850636376005903
81,0.854243240527594,-0.4771043918744092,0.7915899442146447
82,0.822898513163733,-0.9031842413321008,-0.08459751398883046
83,0.7862914659221334,-0.30850915118204475,-0.8313324061764149
84,0.7449604148019221,0.5989994743560166,-0.6214177697194841
85,0.6995164430264316,0.7941713333719641,0.2623134313690936
86,0.6506531427837797,0.10335607544967473,0.799981665072032
87,0.5991518624988388,-0.6494323578360576,0.4211762993027238
88,0.5458684133040683,-0.6301050826172648,-0.38579268806440353
89,0.4916877205291275,0.07295380915139171,-0.6973990695860082
90,0.4374547526361562,0.6235471315476114,-0.2205532302527033
91,0.3839131711725774,0.4371731291488499,0.4390817991249243
92,0.33168333684328855,-0.19492242665425472,0.5419304239757214
93,0.28128800006156607,-0.5279225674925421,0.05085039619952229
94,0.23320906369819758,-0.24665307671162812,-0.41517625588042156
95,0.18795055151672338,0.24356708640089014,-0.3586441494558425
96,0.14608847783472967,0.3772346522565286,0.06150199160698477
97,0.10829362553008104,0.08705660778057187,0.3173559083612919
98,0.07531410277629305,-0.21221535425093893,0.1740078911901456
99,0.047910597523625365,-0.19368389556953364,-0.10196639701703378
100,0.026755440663321417,0.020570031777055086,-0.16227234655360218
101,0.012327743624845814,0.110046958460444,-0.014744848539443434
102,0.004843558673212124,0.0076362892317574016,0.06917547079696003
103,0.004245708322037832,-0.06172045408602456,-0.020887648729638428
104,0.01025357498605187,0.04189544420775503,-0.09218647807941659
105,0.022454176817298676,0.14682099397863965,0.02996285274173563
106,0.040407338775106584,0.027469410438611012,0.1991300335591337
107,0.06373516675964647,-0.21907173651337558,0.12547008018113567
108,0.09216727737723111,-0.2423652860685655,-0.18282873266019628
109,0.12552348992697945,0.08072247957847668,-0.34497445009403505
110,0.16363799024395215,0.39689696500415184,-0.07817153839118969
111,0.2062544106491,0.26560540611548933,0.3683859102779665
112,0.2529337561071996,-0.24603529838377572,0.4386346863352305
113,0.3030086959888625,-0.5490215573082532,-0.039799819091083204
114,0.35559615922527615,-0.21541510956783502,-0.5560507978549746
115,0.40965985801501237,0.4394434257871624,-0.4653486150698797
116,0.46410263800773877,0.6486660586446802,0.20817056076716292
117,0.5178632388266273,0.09824121442922866,0.712889825017932
118,0.5699907690218091,-0.6293454989448132,0.41703118825780083
119,0.6196764702726084,-0.6764485577600944,-0.4026087666418811
120,0.6662394531101384,0.07166463011113708,-0.8130827964612044
121,0.709084699497564,0.7877445699154316,-0.29756208102901094
122,0.7476636822369165,0.6264666648978473,0.595989261655514
123,0.7814617645306337,-0.2707522848206141,0.8415194381563926
124,0.8100177690834641,-0.8914662127190487,0.12371645268039291
125,0.8329635861624948,-0.5055026309100945,-0.7598885946673154
126,0.8500639010498341,0.4699172952836628,-0.7932475254566641
127,0.8612364511759574,0.9245972719080147,0.07972663266571704
128,0.866537798383034,0.3301808900335599,0.8703553172352544
129,0.866109764936448,-0.6409627235344122,0.6747418409849775
130,0.8600997213661133,-0.8828511834935092,-0.2840308243311338
131,0.848587223029582,-0.1261373472633234,-0.9125111465921684
132,0.8315550127069865,0.7596053318947449,-0.504534193552886
133,0.8089248651188727,0.7736598287269071,0.458666910222577
134,0.780647000145681,-0.07534192059230624,0.8803241420903687
135,0.7468071039793877,-0.8073398323688273,0.3082361092572728
136,0.7077117683542032,-0.6121544665015138,-0.5770430464847923
137,0.663927187172457,0.2453327340604066,-0.7770064586416916
138,0.6162627941906832,0.7769259740369481,-0.11246699541386672
139,0.5657035806655277,0.4200997084989476,0.6238748396791034
140,0.513306130486844,-0.3623339415848061,0.6180778634302173
141,0.46008764395113355,-0.6759424485060015,-0.05647521809471038
142,0.406946350016113,-0.22615022154902453,-0.5964917663383461
143,0.3546420235467765,0.4119282199553445,-0.4300664659691544
144,0.30383529775684387,0.5231111281928387,0.1737528282292389
145,0.2551522590392981,0.060837151190952864,0.5014490004718997
146,0.20923008036059415,-0.3876112745424215,0.24287358894740635
147,0.16671736799799666,-0.3425450578907158,-0.2222166764953585
148,0.12823402116967317,0.051690155989986136,-0.3543474974419942
149,0.09431720394929466,0.29528024296225197,-0.08442027046538111
