times,norm_overlaps,real_overlaps,imag_overlaps
0.0,0.12821678567909287,0.3355485526300113,0.1249958179580316
0.2,0.137782900229289,0.2827927945878124,0.24043946339672345
0.4,0.1534486251118125,0.19897770991540012,0.33742628242126516
0.6000000000000001,0.1748076397804051,0.08997945861557917,0.4083029963246074
0.8,0.20131131259703627,-0.03653624519106623,0.4471872263206705
1.0,0.2322876938575528,-0.17162909350361794,0.45036779205520366
1.2000000000000002,0.2669642755997789,-0.30568421299836634,0.4165590444623047
1.4000000000000001,0.30449342176090816,-0.42905670386394273,0.3469924590395548
1.6,0.3439792797344049,-0.5327172453145382,0.24533979758468658
1.8,0.3845049645738182,-0.6088554210450929,0.11747357506188706
2.0,0.42515885890467375,-0.6514004776650488,-0.028918447441382
2.2,0.46505898891127895,-0.656425025645691,-0.18483823905602656
2.4000000000000004,0.5033746089949265,-0.622405309641106,-0.340567525647243
2.6,0.5393443407629318,-0.5503215379535616,-0.486302936066973
2.8000000000000003,0.5722904494638581,-0.4435926763638579,-0.6127935924438243
3.0,0.6016290853698372,-0.30785131833208423,-0.7119386568876808
3.2,0.6268765518012462,-0.15057496647344773,-0.7773054298490178
3.4000000000000004,0.6476518700084345,0.019400435298629403,-0.8045343330888112
3.6,0.6636760812399838,0.1924512359775362,-0.79160508020774
3.8000000000000003,0.6747688489179972,0.35878231844909586,-0.7389479662914628
4.0,0.6808429939314913,0.5090475136755722,-0.6493948126927173
4.2,0.6818976129928974,0.6349331263600784,-0.5279749407344199
4.4,0.6780103972650868,0.7296665714053359,-0.38157186982096675
4.6000000000000005,0.6693296931789637,0.7884177204935785,-0.21846553776436517
4.800000000000001,0.6560667395059447,0.8085682736698766,-0.04779211567256967
5.0,0.6384883861968178,0.7898337374958446,0.12104153547507189
5.2,0.6169104639343759,0.7342327456147235,0.2789493488098523
5.4,0.5916918411881069,0.6459087850457604,0.41772440985512993
5.6000000000000005,0.5632290889490008,0.5308191781192382,0.5305281228076578
5.800000000000001,0.5319515812924519,0.39631475217986534,0.61227951010716
6.0,0.4983167987687344,0.2506404399606045,0.6599213351794962
6.2,0.46280557457308324,0.10239166038293482,0.6725485279569862
6.4,0.42591703056419056,-0.040036537551492064,0.6513939715909862
6.6000000000000005,0.3881629885837769,-0.1689710179605464,0.599676399129692
6.800000000000001,0.3500617067550901,-0.27791914801539264,0.5223242804249946
7.0,0.3121308731686559,-0.36193592043865325,0.4255975360183383
7.2,0.27487988209242753,-0.41787802886402253,0.3166351766388989
7.4,0.23880151168351887,-0.44453153437676085,0.2029611456120643
7.6000000000000005,0.20436320863340288,-0.4426086619871836,0.09198250359344388
7.800000000000001,0.17199825682849967,-0.41461821543832533,-0.0094864247869314
8.0,0.14209715816088908,-0.3646224779573337,-0.09564312170325043
8.200000000000001,0.11499958028861303,-0.2979007126831324,-0.1620331622585168
8.4,0.09098722681352253,-0.22054502218304653,-0.20578415877759404
8.6,0.07027796057690222,-0.13901803007483288,-0.22572538158349645
8.8,0.05302146310348374,-0.05970341398670063,-0.22238922065112865
9.0,0.03929664681840747,0.011520291541854384,-0.19789878650764423
9.200000000000001,0.029110956864699798,0.06965487662167981,-0.155753507271966
9.4,0.022401612174359466,0.11088335634544044,-0.1005310571909474
9.600000000000001,0.01903874705147159,0.13277923716858034,-0.03752893854616038
9.8,0.018830330721447935,0.13441368093933811,0.027627759550599644
10.0,0.021528668132049657,0.11635744004512448,0.08938464229494303
10.200000000000001,0.02683822472287824,0.08058170906686997,0.14263524419560744
10.4,0.034424473593829434,0.030268737215372595,0.18305266220739908
10.600000000000001,0.04392343682817504,-0.03045127202966016,0.2073551466926989
10.8,0.05495158367940098,-0.09681613705113865,0.21349056017982648
11.0,0.06711575576247995,-0.16377701783018977,0.20073077540110698
11.200000000000001,0.08002281120488727,-0.22634858734423244,0.16967359314919234
11.4,0.09328871314272832,-0.27994033048770706,0.12215614806124854
11.600000000000001,0.10654682984501623,-0.3206476120318794,0.06108959603131763
11.8,0.11945526087115323,-0.3454848813806209,-0.00977024096793621
12.0,0.13170305292736173,-0.3525481455181593,-0.0860979559517444
12.200000000000001,0.14301521776205228,-0.34109926048139955,-0.16329884341627968
12.4,0.15315651030495867,-0.31157025506575053,-0.23681318895539122
12.600000000000001,0.16193396666563414,-0.2654913996330512,-0.3024041722372852
12.8,0.16919823751047647,-0.20535169080781676,-0.35641116788457583
13.0,0.17484378223096422,-0.13440451991051958,-0.3959535417932096
13.200000000000001,0.17880801316351116,-0.05643428735667544,-0.4190741991271419
13.4,0.18106949724448881,0.024498533407041632,-0.4248168065241686
13.600000000000001,0.18164533543922884,0.10431594315746373,-0.4132354285905283
13.8,0.1805878487450594,0.1791674621180393,-0.3853399398754823
14.0,0.17798070422361728,0.24564651568782755,-0.3429846841391714
14.200000000000001,0.1739346159898137,0.30096588295647153,-0.28871119355862385
14.4,0.16858275488134347,0.34308347379169557,-0.2255581629920904
14.600000000000001,0.16207599702466785,0.3707736150818161,-0.15685319054398963
14.8,0.15457813594156497,0.38364301150980035,-0.08600102128030895
15.0,0.14626117534213498,0.3820943137139685,-0.016282222501439667
15.200000000000001,0.137300810401414,0.36724352396288007,0.04932549552452098
15.4,0.12787219417927714,0.34080009472757056,0.10829353449285917
15.600000000000001,0.11814607301085259,0.3049203898379076,0.15864938976230275
15.8,0.10828536033055393,0.2620461114973601,0.19904068875400083
16.0,0.09844220275473925,0.21473934932965383,0.22875579687565548
16.2,0.08875557569661374,0.16552514488591555,0.2477034559853988
